"Stichtagdatjahr","DatenstandCd","HAArtLevel1Sort","HAArtLevel1Cd","HAArtLevel1Lang","HASTWESort","HASTWECd","HASTWELang","RaumSort","RaumCd","RaumLang","AnzZimmerLevel2Sort_noDM","AnzZimmerLevel2Cd_noDM","AnzZimmerLevel2Lang_noDM","AnzHA","HAPreisWohnflaeche","HAMedianPreis","HASumPreis"
2009,"D",1,"22","Kauf",1,"J","Ja",92,"092","Altstetten",6,"6","6-Zimmer und mehr","0",,,
2009,"D",1,"22","Kauf",1,"J","Ja",100,"10","Kreis 10",1,"1","1-Zimmer","1–3",7692,300000,K
2009,"D",1,"22","Kauf",1,"J","Ja",100,"10","Kreis 10",2,"2","2-Zimmer","10",7500,549500,5362000
2009,"D",1,"22","Kauf",1,"J","Ja",100,"10","Kreis 10",3,"3","3-Zimmer","21",7159,647000,13962000
2009,"D",1,"22","Kauf",1,"J","Ja",100,"10","Kreis 10",4,"4","4-Zimmer","42",7925,900000,38444700
2009,"D",1,"22","Kauf",1,"J","Ja",100,"10","Kreis 10",5,"5","5-Zimmer","8",9461,1457000,11165000
2009,"D",1,"22","Kauf",1,"J","Ja",100,"10","Kreis 10",6,"6","6-Zimmer und mehr","1-3",9231,1640000,4550000
2009,"D",1,"22","Kauf",1,"J","Ja",101,"101","Höngg",1,"1","1-Zimmer","1–3",7692,300000,K
2009,"D",1,"22","Kauf",1,"J","Ja",101,"101","Höngg",2,"2","2-Zimmer","7–9",7500,594000,4922000
2009,"D",1,"22","Kauf",1,"J","Ja",101,"101","Höngg",3,"3","3-Zimmer","15",7159,647000,10202000
2009,"D",1,"22","Kauf",1,"J","Ja",101,"101","Höngg",4,"4","4-Zimmer","36",7714,895000,32109700
2009,"D",1,"22","Kauf",1,"J","Ja",101,"101","Höngg",5,"5","5-Zimmer","5–7",9805,1510000,10375000
2009,"D",1,"22","Kauf",1,"J","Ja",101,"101","Höngg",6,"6","6-Zimmer und mehr","1–3",9183,1675000,K
2009,"D",1,"22","Kauf",1,"J","Ja",102,"102","Wipkingen",1,"1","1-Zimmer","0",,,
2009,"D",1,"22","Kauf",1,"J","Ja",102,"102","Wipkingen",2,"2","2-Zimmer","1–3",7857,440000,K
2009,"D",1,"22","Kauf",1,"J","Ja",102,"102","Wipkingen",3,"3","3-Zimmer","6",7068,644570,3760000
2009,"D",1,"22","Kauf",1,"J","Ja",102,"102","Wipkingen",4,"4","4-Zimmer","6",8036,982500,6335000
2009,"D",1,"22","Kauf",1,"J","Ja",102,"102","Wipkingen",5,"5","5-Zimmer","1–3",6031,790000,K
2009,"D",1,"22","Kauf",1,"J","Ja",102,"102","Wipkingen",6,"6","6-Zimmer und mehr","1–3",9231,1200000,K
2009,"D",1,"22","Kauf",1,"J","Ja",110,"11","Kreis 11",1,"1","1-Zimmer","6-8",7685,264100,1651196
2009,"D",1,"22","Kauf",1,"J","Ja",110,"11","Kreis 11",2,"2","2-Zimmer","17",5893,330000,6689000
2009,"D",1,"22","Kauf",1,"J","Ja",110,"11","Kreis 11",3,"3","3-Zimmer","36",5570,565000,20384548
2009,"D",1,"22","Kauf",1,"J","Ja",110,"11","Kreis 11",4,"4","4-Zimmer","78",5778,715000,55302242
2009,"D",1,"22","Kauf",1,"J","Ja",110,"11","Kreis 11",5,"5","5-Zimmer","10",6395,860450,8679783
2009,"D",1,"22","Kauf",1,"J","Ja",110,"11","Kreis 11",6,"6","6-Zimmer und mehr","12–14",3345,770000,16555000
2009,"D",1,"22","Kauf",1,"J","Ja",111,"111","Affoltern",1,"1","1-Zimmer","1–3",6255,319100,K
2009,"D",1,"22","Kauf",1,"J","Ja",111,"111","Affoltern",2,"2","2-Zimmer","1–3",5686,301000,K
2009,"D",1,"22","Kauf",1,"J","Ja",111,"111","Affoltern",3,"3","3-Zimmer","9",5854,645000,5362000
2009,"D",1,"22","Kauf",1,"J","Ja",111,"111","Affoltern",4,"4","4-Zimmer","38",5833,749000,28387021
2009,"D",1,"22","Kauf",1,"J","Ja",111,"111","Affoltern",5,"5","5-Zimmer","7",6398,863480,6004783
2009,"D",1,"22","Kauf",1,"J","Ja",111,"111","Affoltern",6,"6","6-Zimmer und mehr","11–13",2768,775000,15900000
2009,"D",1,"22","Kauf",1,"J","Ja",115,"115","Oerlikon",1,"1","1-Zimmer","3–5",8845,256500,1013000
2009,"D",1,"22","Kauf",1,"J","Ja",115,"115","Oerlikon",2,"2","2-Zimmer","9",6148,400000,4035000
2009,"D",1,"22","Kauf",1,"J","Ja",115,"115","Oerlikon",3,"3","3-Zimmer","5",6330,500000,2587000
2009,"D",1,"22","Kauf",1,"J","Ja",115,"115","Oerlikon",4,"4","4-Zimmer","6",7328,710000,4874000
2009,"D",1,"22","Kauf",1,"J","Ja",115,"115","Oerlikon",5,"5","5-Zimmer","1–3",5429,652500,K
2009,"D",1,"22","Kauf",1,"J","Ja",115,"115","Oerlikon",6,"6","6-Zimmer und mehr","0",,,
2009,"D",1,"22","Kauf",1,"J","Ja",119,"119","Seebach",1,"1","1-Zimmer","0",,,
2009,"D",1,"22","Kauf",1,"J","Ja",119,"119","Seebach",2,"2","2-Zimmer","5–7",6292,327500,2052000
2009,"D",1,"22","Kauf",1,"J","Ja",119,"119","Seebach",3,"3","3-Zimmer","22",5438,552500,12435548
2009,"D",1,"22","Kauf",1,"J","Ja",119,"119","Seebach",4,"4","4-Zimmer","34",5544,622500,22041221
2009,"D",1,"22","Kauf",1,"J","Ja",119,"119","Seebach",5,"5","5-Zimmer","1–3",7829,1370000,K
2009,"D",1,"22","Kauf",1,"J","Ja",119,"119","Seebach",6,"6","6-Zimmer und mehr","1–3",3922,655000,K
2009,"D",1,"22","Kauf",1,"J","Ja",120,"12","Kreis 12",1,"1","1-Zimmer","0",,,
2009,"D",1,"22","Kauf",1,"J","Ja",120,"12","Kreis 12",2,"2","2-Zimmer","0",,,
2009,"D",1,"22","Kauf",1,"J","Ja",120,"12","Kreis 12",3,"3","3-Zimmer","3-5",3421,260000,1266784
2009,"D",1,"22","Kauf",1,"J","Ja",120,"12","Kreis 12",4,"4","4-Zimmer","4–6",6079,677500,2718165
2009,"D",1,"22","Kauf",1,"J","Ja",120,"12","Kreis 12",5,"5","5-Zimmer","0",,,
2009,"D",1,"22","Kauf",1,"J","Ja",120,"12","Kreis 12",6,"6","6-Zimmer und mehr","0",,,
2009,"D",1,"22","Kauf",1,"J","Ja",121,"121","Saatlen",1,"1","1-Zimmer","0",,,
2009,"D",1,"22","Kauf",1,"J","Ja",121,"121","Saatlen",2,"2","2-Zimmer","0",,,
2009,"D",1,"22","Kauf",1,"J","Ja",121,"121","Saatlen",3,"3","3-Zimmer","1–3",4976,423000,K
2009,"D",1,"22","Kauf",1,"J","Ja",121,"121","Saatlen",4,"4","4-Zimmer","0",,,
2009,"D",1,"22","Kauf",1,"J","Ja",121,"121","Saatlen",5,"5","5-Zimmer","0",,,
2009,"D",1,"22","Kauf",1,"J","Ja",121,"121","Saatlen",6,"6","6-Zimmer und mehr","0",,,
2009,"D",1,"22","Kauf",1,"J","Ja",122,"122","Schwamendingen-Mitte",1,"1","1-Zimmer","0",,,
2009,"D",1,"22","Kauf",1,"J","Ja",122,"122","Schwamendingen-Mitte",2,"2","2-Zimmer","0",,,
2009,"D",1,"22","Kauf",1,"J","Ja",122,"122","Schwamendingen-Mitte",3,"3","3-Zimmer","1–3",1735,131890,K
2009,"D",1,"22","Kauf",1,"J","Ja",122,"122","Schwamendingen-Mitte",4,"4","4-Zimmer","1–3",8082,808170,K
2009,"D",1,"22","Kauf",1,"J","Ja",122,"122","Schwamendingen-Mitte",5,"5","5-Zimmer","0",,,
2009,"D",1,"22","Kauf",1,"J","Ja",122,"122","Schwamendingen-Mitte",6,"6","6-Zimmer und mehr","0",,,
2009,"D",1,"22","Kauf",1,"J","Ja",123,"123","Hirzenbach",1,"1","1-Zimmer","0",,,
2009,"D",1,"22","Kauf",1,"J","Ja",123,"123","Hirzenbach",2,"2","2-Zimmer","0",,,
2009,"D",1,"22","Kauf",1,"J","Ja",123,"123","Hirzenbach",3,"3","3-Zimmer","1–3",4923,320000,K
2009,"D",1,"22","Kauf",1,"J","Ja",123,"123","Hirzenbach",4,"4","4-Zimmer","1–3",6026,650000,K
2009,"D",1,"22","Kauf",1,"J","Ja",123,"123","Hirzenbach",5,"5","5-Zimmer","0",,,
2009,"D",1,"22","Kauf",1,"J","Ja",123,"123","Hirzenbach",6,"6","6-Zimmer und mehr","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",0,"0","Ganze Stadt",1,"1","1-Zimmer","36",9310,307500,17580957
2010,"D",1,"22","Kauf",1,"J","Ja",0,"0","Ganze Stadt",2,"2","2-Zimmer","82",7590,522500,49355180
2010,"D",1,"22","Kauf",1,"J","Ja",0,"0","Ganze Stadt",3,"3","3-Zimmer","223",8026,800000,184760527
2010,"D",1,"22","Kauf",1,"J","Ja",0,"0","Ganze Stadt",4,"4","4-Zimmer","254",7493,940000,263678094
2010,"D",1,"22","Kauf",1,"J","Ja",0,"0","Ganze Stadt",5,"5","5-Zimmer","110",8540,1194500,140998208
2010,"D",1,"22","Kauf",1,"J","Ja",0,"0","Ganze Stadt",6,"6","6-Zimmer und mehr","37",8056,1660000,72026394
2010,"D",1,"22","Kauf",1,"J","Ja",10,"1","Kreis 1",1,"1","1-Zimmer","2–6",11904,455000,910000
2010,"D",1,"22","Kauf",1,"J","Ja",10,"1","Kreis 1",2,"2","2-Zimmer","1–3",10625,595000,K
2010,"D",1,"22","Kauf",1,"J","Ja",10,"1","Kreis 1",3,"3","3-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",10,"1","Kreis 1",4,"4","4-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",10,"1","Kreis 1",5,"5","5-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",10,"1","Kreis 1",6,"6","6-Zimmer und mehr","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",11,"011","Rathaus",1,"1","1-Zimmer","1–3",16724,485000,K
2010,"D",1,"22","Kauf",1,"J","Ja",11,"011","Rathaus",2,"2","2-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",11,"011","Rathaus",3,"3","3-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",11,"011","Rathaus",4,"4","4-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",11,"011","Rathaus",5,"5","5-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",11,"011","Rathaus",6,"6","6-Zimmer und mehr","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",12,"012","Hochschulen",1,"1","1-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",12,"012","Hochschulen",2,"2","2-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",12,"012","Hochschulen",3,"3","3-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",12,"012","Hochschulen",4,"4","4-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",12,"012","Hochschulen",5,"5","5-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",12,"012","Hochschulen",6,"6","6-Zimmer und mehr","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",13,"013","Lindenhof",1,"1","1-Zimmer","1–3",7083,425000,K
2010,"D",1,"22","Kauf",1,"J","Ja",13,"013","Lindenhof",2,"2","2-Zimmer","1–3",10625,595000,K
2010,"D",1,"22","Kauf",1,"J","Ja",13,"013","Lindenhof",3,"3","3-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",13,"013","Lindenhof",4,"4","4-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",13,"013","Lindenhof",5,"5","5-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",13,"013","Lindenhof",6,"6","6-Zimmer und mehr","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",14,"014","City",1,"1","1-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",14,"014","City",2,"2","2-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",14,"014","City",3,"3","3-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",14,"014","City",4,"4","4-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",14,"014","City",5,"5","5-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",14,"014","City",6,"6","6-Zimmer und mehr","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",20,"2","Kreis 2",1,"1","1-Zimmer","5",12800,394610,3092657
2010,"D",1,"22","Kauf",1,"J","Ja",20,"2","Kreis 2",2,"2","2-Zimmer","3",10941,900000,2337000
2010,"D",1,"22","Kauf",1,"J","Ja",20,"2","Kreis 2",3,"3","3-Zimmer","10",10189,950000,11005343
2010,"D",1,"22","Kauf",1,"J","Ja",20,"2","Kreis 2",4,"4","4-Zimmer","9",4531,779340,8281701
2010,"D",1,"22","Kauf",1,"J","Ja",20,"2","Kreis 2",5,"5","5-Zimmer","4",9947,1375000,5400000
2010,"D",1,"22","Kauf",1,"J","Ja",20,"2","Kreis 2",6,"6","6-Zimmer und mehr","4",4270,841770,3712121
2010,"D",1,"22","Kauf",1,"J","Ja",21,"021","Wollishofen",1,"1","1-Zimmer","1–3",12434,394610,K
2010,"D",1,"22","Kauf",1,"J","Ja",21,"021","Wollishofen",2,"2","2-Zimmer","1–3",11392,915000,K
2010,"D",1,"22","Kauf",1,"J","Ja",21,"021","Wollishofen",3,"3","3-Zimmer","6",10189,975000,6915343
2010,"D",1,"22","Kauf",1,"J","Ja",21,"021","Wollishofen",4,"4","4-Zimmer","6–8",4465,714820,6461701
2010,"D",1,"22","Kauf",1,"J","Ja",21,"021","Wollishofen",5,"5","5-Zimmer","1–3",7432,1100000,K
2010,"D",1,"22","Kauf",1,"J","Ja",21,"021","Wollishofen",6,"6","6-Zimmer und mehr","4",4270,841770,3712121
2010,"D",1,"22","Kauf",1,"J","Ja",23,"023","Leimbach",1,"1","1-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",23,"023","Leimbach",2,"2","2-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",23,"023","Leimbach",3,"3","3-Zimmer","1–3",6563,630000,K
2010,"D",1,"22","Kauf",1,"J","Ja",23,"023","Leimbach",4,"4","4-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",23,"023","Leimbach",5,"5","5-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",23,"023","Leimbach",6,"6","6-Zimmer und mehr","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",24,"024","Enge",1,"1","1-Zimmer","1–3",14900,1010000,K
2010,"D",1,"22","Kauf",1,"J","Ja",24,"024","Enge",2,"2","2-Zimmer","1–3",9054,507000,K
2010,"D",1,"22","Kauf",1,"J","Ja",24,"024","Enge",3,"3","3-Zimmer","1–3",10747,1050000,K
2010,"D",1,"22","Kauf",1,"J","Ja",24,"024","Enge",4,"4","4-Zimmer","1–3",18020,1820000,K
2010,"D",1,"22","Kauf",1,"J","Ja",24,"024","Enge",5,"5","5-Zimmer","1–3",10305,1400000,K
2010,"D",1,"22","Kauf",1,"J","Ja",24,"024","Enge",6,"6","6-Zimmer und mehr","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",30,"3","Kreis 3",1,"1","1-Zimmer","3",11072,295000,928333
2010,"D",1,"22","Kauf",1,"J","Ja",30,"3","Kreis 3",2,"2","2-Zimmer","12",7917,700000,8440000
2010,"D",1,"22","Kauf",1,"J","Ja",30,"3","Kreis 3",3,"3","3-Zimmer","40",7806,847500,33415940
2010,"D",1,"22","Kauf",1,"J","Ja",30,"3","Kreis 3",4,"4","4-Zimmer","23",7911,980000,24208000
2010,"D",1,"22","Kauf",1,"J","Ja",30,"3","Kreis 3",5,"5","5-Zimmer","18",8589,1180000,21327000
2010,"D",1,"22","Kauf",1,"J","Ja",30,"3","Kreis 3",6,"6","6-Zimmer und mehr","8",5101,1040000,9340000
2010,"D",1,"22","Kauf",1,"J","Ja",31,"031","Alt-Wiedikon",1,"1","1-Zimmer","1–3",7195,295000,K
2010,"D",1,"22","Kauf",1,"J","Ja",31,"031","Alt-Wiedikon",2,"2","2-Zimmer","9–11",7660,670000,7625000
2010,"D",1,"22","Kauf",1,"J","Ja",31,"031","Alt-Wiedikon",3,"3","3-Zimmer","32",7761,847500,26797094
2010,"D",1,"22","Kauf",1,"J","Ja",31,"031","Alt-Wiedikon",4,"4","4-Zimmer","20–22",7882,977500,22508000
2010,"D",1,"22","Kauf",1,"J","Ja",31,"031","Alt-Wiedikon",5,"5","5-Zimmer","15–17",8633,1195000,20777000
2010,"D",1,"22","Kauf",1,"J","Ja",31,"031","Alt-Wiedikon",6,"6","6-Zimmer und mehr","8",5101,1040000,9340000
2010,"D",1,"22","Kauf",1,"J","Ja",33,"033","Friesenberg",1,"1","1-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",33,"033","Friesenberg",2,"2","2-Zimmer","1–3",10867,815000,K
2010,"D",1,"22","Kauf",1,"J","Ja",33,"033","Friesenberg",3,"3","3-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",33,"033","Friesenberg",4,"4","4-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",33,"033","Friesenberg",5,"5","5-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",33,"033","Friesenberg",6,"6","6-Zimmer und mehr","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",34,"034","Sihlfeld",1,"1","1-Zimmer","1–3",11072,316670,K
2010,"D",1,"22","Kauf",1,"J","Ja",34,"034","Sihlfeld",2,"2","2-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",34,"034","Sihlfeld",3,"3","3-Zimmer","8",9724,846220,6618846
2010,"D",1,"22","Kauf",1,"J","Ja",34,"034","Sihlfeld",4,"4","4-Zimmer","1–3",8416,1700000,K
2010,"D",1,"22","Kauf",1,"J","Ja",34,"034","Sihlfeld",5,"5","5-Zimmer","1–3",4198,550000,K
2010,"D",1,"22","Kauf",1,"J","Ja",34,"034","Sihlfeld",6,"6","6-Zimmer und mehr","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",40,"4","Kreis 4",1,"1","1-Zimmer","1–3",7241,210000,K
2010,"D",1,"22","Kauf",1,"J","Ja",40,"4","Kreis 4",2,"2","2-Zimmer","1–3",3950,239270,K
2010,"D",1,"22","Kauf",1,"J","Ja",40,"4","Kreis 4",3,"3","3-Zimmer","6",9594,720000,4259482
2010,"D",1,"22","Kauf",1,"J","Ja",40,"4","Kreis 4",4,"4","4-Zimmer","10",7197,700000,6650508
2010,"D",1,"22","Kauf",1,"J","Ja",40,"4","Kreis 4",5,"5","5-Zimmer","1–3",10152,1340000,K
2010,"D",1,"22","Kauf",1,"J","Ja",40,"4","Kreis 4",6,"6","6-Zimmer und mehr","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",41,"041","Werd",1,"1","1-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",41,"041","Werd",2,"2","2-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",41,"041","Werd",3,"3","3-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",41,"041","Werd",4,"4","4-Zimmer","1–3",7266,465000,K
2010,"D",1,"22","Kauf",1,"J","Ja",41,"041","Werd",5,"5","5-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",41,"041","Werd",6,"6","6-Zimmer und mehr","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",42,"042","Langstrasse",1,"1","1-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",42,"042","Langstrasse",2,"2","2-Zimmer","1–3",3950,239270,K
2010,"D",1,"22","Kauf",1,"J","Ja",42,"042","Langstrasse",3,"3","3-Zimmer","6",9594,720000,4259482
2010,"D",1,"22","Kauf",1,"J","Ja",42,"042","Langstrasse",4,"4","4-Zimmer","7",7614,769000,5275508
2010,"D",1,"22","Kauf",1,"J","Ja",42,"042","Langstrasse",5,"5","5-Zimmer","1–3",10152,1340000,K
2010,"D",1,"22","Kauf",1,"J","Ja",42,"042","Langstrasse",6,"6","6-Zimmer und mehr","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",44,"044","Hard",1,"1","1-Zimmer","1–3",7241,210000,K
2010,"D",1,"22","Kauf",1,"J","Ja",44,"044","Hard",2,"2","2-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",44,"044","Hard",3,"3","3-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",44,"044","Hard",4,"4","4-Zimmer","1–3",4550,455000,K
2010,"D",1,"22","Kauf",1,"J","Ja",44,"044","Hard",5,"5","5-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",44,"044","Hard",6,"6","6-Zimmer und mehr","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",50,"5","Kreis 5",1,"1","1-Zimmer","1–3",10153,1300000,K
2010,"D",1,"22","Kauf",1,"J","Ja",50,"5","Kreis 5",2,"2","2-Zimmer","10",9683,740000,7050000
2010,"D",1,"22","Kauf",1,"J","Ja",50,"5","Kreis 5",3,"3","3-Zimmer","31",8271,865000,25932629
2010,"D",1,"22","Kauf",1,"J","Ja",50,"5","Kreis 5",4,"4","4-Zimmer","12",7984,1010000,13255271
2010,"D",1,"22","Kauf",1,"J","Ja",50,"5","Kreis 5",5,"5","5-Zimmer","5-7",10120,1795000,9100000
2010,"D",1,"22","Kauf",1,"J","Ja",50,"5","Kreis 5",6,"6","6-Zimmer und mehr","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",51,"051","Gewerbeschule",1,"1","1-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",51,"051","Gewerbeschule",2,"2","2-Zimmer","1–3",3607,220000,K
2010,"D",1,"22","Kauf",1,"J","Ja",51,"051","Gewerbeschule",3,"3","3-Zimmer","10",6267,627390,6279129
2010,"D",1,"22","Kauf",1,"J","Ja",51,"051","Gewerbeschule",4,"4","4-Zimmer","1–3",6267,767640,K
2010,"D",1,"22","Kauf",1,"J","Ja",51,"051","Gewerbeschule",5,"5","5-Zimmer","1–3",8349,1795000,K
2010,"D",1,"22","Kauf",1,"J","Ja",51,"051","Gewerbeschule",6,"6","6-Zimmer und mehr","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",52,"052","Escher Wyss",1,"1","1-Zimmer","1–3",10153,1300000,K
2010,"D",1,"22","Kauf",1,"J","Ja",52,"052","Escher Wyss",2,"2","2-Zimmer","7–9",10070,765000,6830000
2010,"D",1,"22","Kauf",1,"J","Ja",52,"052","Escher Wyss",3,"3","3-Zimmer","21",8318,893500,19653500
2010,"D",1,"22","Kauf",1,"J","Ja",52,"052","Escher Wyss",4,"4","4-Zimmer","9–11",8280,1045000,11720000
2010,"D",1,"22","Kauf",1,"J","Ja",52,"052","Escher Wyss",5,"5","5-Zimmer","2–4",11548,1770000,7305000
2010,"D",1,"22","Kauf",1,"J","Ja",52,"052","Escher Wyss",6,"6","6-Zimmer und mehr","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",60,"6","Kreis 6",1,"1","1-Zimmer","2–6",5119,249040,498077
2010,"D",1,"22","Kauf",1,"J","Ja",60,"6","Kreis 6",2,"2","2-Zimmer","10",6964,515000,5455803
2010,"D",1,"22","Kauf",1,"J","Ja",60,"6","Kreis 6",3,"3","3-Zimmer","27",8404,820000,26254000
2010,"D",1,"22","Kauf",1,"J","Ja",60,"6","Kreis 6",4,"4","4-Zimmer","39",7692,1000000,41284000
2010,"D",1,"22","Kauf",1,"J","Ja",60,"6","Kreis 6",5,"5","5-Zimmer","21",8519,1160000,27951800
2010,"D",1,"22","Kauf",1,"J","Ja",60,"6","Kreis 6",6,"6","6-Zimmer und mehr","1–3",10591,1970000,K
2010,"D",1,"22","Kauf",1,"J","Ja",61,"061","Unterstrass",1,"1","1-Zimmer","1–3",5000,100000,K
2010,"D",1,"22","Kauf",1,"J","Ja",61,"061","Unterstrass",2,"2","2-Zimmer","10",6964,515000,5455803
2010,"D",1,"22","Kauf",1,"J","Ja",61,"061","Unterstrass",3,"3","3-Zimmer","24–26",8364,815000,20854000
2010,"D",1,"22","Kauf",1,"J","Ja",61,"061","Unterstrass",4,"4","4-Zimmer","32",7682,960000,29713000
2010,"D",1,"22","Kauf",1,"J","Ja",61,"061","Unterstrass",5,"5","5-Zimmer","18–20",8360,1155000,21576800
2010,"D",1,"22","Kauf",1,"J","Ja",61,"061","Unterstrass",6,"6","6-Zimmer und mehr","1–3",10591,1970000,K
2010,"D",1,"22","Kauf",1,"J","Ja",63,"063","Oberstrass",1,"1","1-Zimmer","1–3",5238,398080,K
2010,"D",1,"22","Kauf",1,"J","Ja",63,"063","Oberstrass",2,"2","2-Zimmer","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",63,"063","Oberstrass",3,"3","3-Zimmer","1–3",12500,1500000,K
2010,"D",1,"22","Kauf",1,"J","Ja",63,"063","Oberstrass",4,"4","4-Zimmer","7",14556,1457000,11571000
2010,"D",1,"22","Kauf",1,"J","Ja",63,"063","Oberstrass",5,"5","5-Zimmer","1–3",10370,1680000,K
2010,"D",1,"22","Kauf",1,"J","Ja",63,"063","Oberstrass",6,"6","6-Zimmer und mehr","0",,,
2010,"D",1,"22","Kauf",1,"J","Ja",70,"7","Kreis 7",1,"1","1-Zimmer","5",11168,405000,4297434
2010,"D",1,"22","Kauf",1,"J","Ja",70,"7","Kreis 7",2,"2","2-Zimmer","10",11651,878130,8905498
2010,"D",1,"22","Kauf",1,"J","Ja",70,"7","Kreis 7",3,"3","3-Zimmer","16",9403,901260,16078295
2010,"D",1,"22","Kauf",1,"J","Ja",70,"7","Kreis 7",4,"4","4-Zimmer","27",12251,1670000,48565452
2010,"D",1,"22","Kauf",1,"J","Ja",70,"7","Kreis 7",5,"5","5-Zimmer","12",12679,2009000,22769263
2010,"D",1,"22","Kauf",1,"J","Ja",70,"7","Kreis 7",6,"6","6-Zimmer und mehr","10",12900,3075000,30719019
2010,"D",1,"22","Kauf",1,"J","Ja",71,"071","Fluntern",1,"1","1-Zimmer","1–3",11168,405000,K
2010,"D",1,"22","Kauf",1,"J","Ja",71,"071","Fluntern",2,"2","2-Zimmer","1–3",9079,1252920,K
2010,"D",1,"22","Kauf",1,"J","Ja",71,"071","Fluntern",3,"3","3-Zimmer","1–3",9803,890000,K
2010,"D",1,"22","Kauf",1,"J","Ja",71,"071","Fluntern",4,"4","4-Zimmer","6",13764,1682500,9555000
2010,"D",1,"22","Kauf",1,"J","Ja",71,"071","Fluntern",5,"5","5-Zimmer","4",11917,1618130,6334263
2010,"D",1,"22","Kauf",1,"J","Ja",71,"071","Fluntern",6,"6","6-Zimmer und mehr","1–3",20126,3200000,K
2010,"D",1,"22","Kauf",1,"J","Ja",72,"072","Hottingen",1,"1","1-Zimmer","1–3",13376,2718750,K
2010,"D",1,"22","Kauf",1,"J","Ja",72,"072","Hottingen",2,"2","2-Zimmer","4",12450,1006290,4502575
2010,"D",1,"22","Kauf",1,"J","Ja",72,"072","Hottingen",3,"3","3-Zimmer","6",12213,1005450,8139050
2010,"D",1,"22","Kauf",1,"J","Ja",72,"072","Hottingen",4,"4","4-Zimmer","9",13056,2350000,22556143
2010,"D",1,"22","Kauf",1,"J","Ja",72,"072","Hottingen",5,"5","5-Zimmer","1–3",15672,2100000,K
